Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FD,OUT045,3000.4463415346563
FD,OUT045,2018.4245799344994
DR,OUT046,2798.8663885860524
DR,OUT018,1231.246662485796
FD,OUT046,1392.3825249378606
DR,OUT010,0.0
NC,OUT035,1832.5265351864737
FD,OUT018,1512.4033695032085
NC,OUT027,5173.621712838894
NC,OUT049,790.6528238405094
FD,OUT027,4082.473540335988
FD,OUT049,3934.2679472678747
FD,OUT017,1704.910625043162
FD,OUT046,846.9336574662373
FD,OUT018,2111.080747469201
FD,OUT049,2752.3331310529293
DR,OUT018,2677.289683659037
FD,OUT018,2030.1143677847579
NC,OUT049,1666.5623087802414
FD,OUT017,976.6488994884398
NC,OUT035,4240.5375713539015
DR,OUT035,2073.30622148855
NC,OUT045,1454.8248292831838
FD,OUT045,3784.3776156193244
FD,OUT035,2266.1490033732625
FD,OUT045,3045.971194291028
FD,OUT018,2743.1272340276314
FD,OUT049,2330.5652240937875
FD,OUT045,3427.7649413798276
DR,OUT027,2414.442388479657
NC,OUT027,5423.256484499156
FD,OUT045,609.1204178510757
FD,OUT035,2037.8151463453012
FD,OUT019,0.0
FD,OUT046,3014.4803320275287
FD,OUT049,2124.032272062255
FD,OUT045,653.0362387720438
FD,OUT027,3426.7140656950223
FD,OUT027,2361.9744412868135
FD,OUT019,0.0
FD,OUT049,3195.1165712061375
FD,OUT045,1486.6562965654448
DR,OUT035,2536.220303395523
FD,OUT017,2958.9276518220167
FD,OUT019,0.0
FD,OUT046,1259.932820222757
FD,OUT046,2556.43500916345
NC,OUT046,1720.1801697905958
FD,OUT046,2849.8914054222414
FD,OUT018,1149.9573775961405
FD,OUT049,2056.3660113321125
FD,OUT013,985.8360812469434
FD,OUT018,633.1256246182727
FD,OUT027,5566.497299861054
FD,OUT035,1836.762570215287
FD,OUT018,1266.668841170042
FD,OUT035,2575.9488408439684
NC,OUT046,2819.928954500645
FD,OUT045,854.6116914511194
NC,OUT010,147.11381041532582
FD,OUT045,2770.986166729928
FD,OUT019,1178.9325900667209
FD,OUT013,3479.539165684915
FD,OUT035,1831.8121860637782
FD,OUT049,1714.2474559311754
DR,OUT046,711.8888504859592
FD,OUT049,2617.180697073144
FD,OUT049,4230.737557210118
FD,OUT049,1002.1751828468211
FD,OUT045,4039.7289163534465
DR,OUT017,1927.0596857060034
FD,OUT027,4071.139726378934
FD,OUT045,929.9533862573917
FD,OUT010,433.56080722660386
DR,OUT018,2790.368027822835
FD,OUT035,1245.2683362656567
FD,OUT045,2754.5880292237825
NC,OUT013,2762.478935920836
FD,OUT027,4113.476267083965
FD,OUT049,2069.760556118401
DR,OUT027,2988.5015185223056
FD,OUT017,1035.2635316715255
FD,OUT046,3066.47804341764
FD,OUT017,1494.897907491311
DR,OUT045,3001.372201493923
DR,OUT018,308.09708882821155
NC,OUT019,0.0
FD,OUT045,1304.762961459257
NC,OUT027,4354.276188186966
NC,OUT035,3543.9777264607637
DR,OUT027,3990.5197932304964
DR,OUT017,3712.8873894958365
FD,OUT045,2454.5540073600646
FD,OUT018,2641.4434087236996
FD,OUT046,3768.446232897347
FD,OUT049,3264.522731968218
FD,OUT045,3997.1341163926027
FD,OUT035,4228.625117629222
FD,OUT018,2437.5810693101685
FD,OUT049,2466.072284722645
FD,OUT035,3879.213566691937
FD,OUT045,2422.6243228234325
FD,OUT049,3124.785254709991
FD,OUT046,1523.2916930848553
FD,OUT013,2951.4339744428753
FD,OUT035,4112.589182918702
FD,OUT013,3090.9675453422633
NC,OUT010,0.0
FD,OUT027,4923.675915702729
FD,OUT013,718.2495578974356
FD,OUT017,2948.521640173474
FD,OUT027,3589.2156457878464
NC,OUT045,688.4036848284745
FD,OUT018,1603.9956632181475
FD,OUT049,2186.706761176196
FD,OUT018,919.3903215804414
FD,OUT018,1757.0977432426707
FD,OUT046,2060.774798353777
DR,OUT049,2543.399682344233
NC,OUT017,1804.5513879534626
FD,OUT017,1319.920721543484
NC,OUT013,1342.6000376097948
FD,OUT046,3016.935964887074
NC,OUT027,3165.9768063609617
NC,OUT013,696.4816769861327
FD,OUT049,1494.7507550357325
NC,OUT045,614.6876649366618
NC,OUT049,2856.0500480381897
DR,OUT010,443.29273864033917
FD,OUT046,705.2588637826809
NC,OUT027,3758.1483369401876
FD,OUT017,4278.77675112416
FD,OUT035,1506.61027632684
DR,OUT017,3029.4218135160168
FD,OUT035,1201.9331934530355
FD,OUT013,2614.5531186136423
FD,OUT035,1781.005378468391
FD,OUT019,0.0
NC,OUT045,1844.4917474903473
NC,OUT035,1936.040665204202
FD,OUT018,2852.6894509009444
DR,OUT018,484.2187489599107
DR,OUT013,2489.0167491550064
FD,OUT027,3444.4660692971775
DR,OUT018,2711.79685315317
FD,OUT046,3116.7518309760503
NC,OUT010,397.8618254086912
NC,OUT027,5548.613635872274
NC,OUT027,3591.18191130994
FD,OUT049,2942.991443400032
FD,OUT035,1597.9400164850535
FD,OUT013,1811.495316406855
FD,OUT049,4026.3101950539503
DR,OUT027,4563.608374564366
FD,OUT017,3563.5780771715526
FD,OUT035,2025.9441295894053
FD,OUT035,2395.651015736045
NC,OUT027,2162.863250963171
FD,OUT017,2096.3662212325617
FD,OUT013,2300.656935343815
FD,OUT049,2789.7015772221043
NC,OUT035,1063.8433884269698
FD,OUT035,2970.713381565929
FD,OUT049,1095.6055410465103
FD,OUT013,1882.1299027758876
FD,OUT013,1342.339027364927
FD,OUT019,2160.675937736789
FD,OUT010,0.0
FD,OUT049,4147.665284260965
NC,OUT046,4054.965380806876
FD,OUT027,2411.106954523808
FD,OUT019,1539.3548474716536
FD,OUT049,2647.116651636027
NC,OUT027,2387.646981980178
FD,OUT045,1502.6165937071087
FD,OUT019,0.0
FD,OUT017,2360.034558397911
NC,OUT046,1875.873815881297
FD,OUT046,712.5315231786174
FD,OUT019,654.6848866919925
NC,OUT046,3036.592830264023
FD,OUT018,2120.7752355877838
DR,OUT045,3661.7139848519314
FD,OUT046,3232.580244541948
FD,OUT010,489.10636753814765
FD,OUT049,1127.4905085951216
NC,OUT018,1951.7887678007394
FD,OUT049,3410.586373177085
NC,OUT035,1929.8517254444878
NC,OUT027,2229.7291552942934
FD,OUT027,5690.264084193345
NC,OUT027,4423.833029966792
FD,OUT018,2106.1355808351163
FD,OUT035,3811.054496264301
NC,OUT027,3040.981054761667
FD,OUT045,3981.130473521606
FD,OUT018,1457.938753512048
FD,OUT027,3010.0921004672255
FD,OUT027,2870.418334707516
FD,OUT010,0.0
DR,OUT046,3946.011173943587
NC,OUT046,1704.6430909833446
FD,OUT049,2423.405228251049
FD,OUT019,1482.233877547412
FD,OUT018,3755.529865298947
DR,OUT049,2504.239814742079
FD,OUT019,1132.0729087730024
FD,OUT045,3399.471294145623
NC,OUT017,3195.1859716711424
NC,OUT019,0.0
FD,OUT046,2419.369854925062
FD,OUT045,3570.2838670314627
NC,OUT013,677.3803684922025
FD,OUT013,1030.0508914294169
NC,OUT045,1567.8247263485473
DR,OUT017,4157.766671783597
FD,OUT035,1625.0879230377889
FD,OUT018,707.416660740498
NC,OUT035,2478.428931169201
FD,OUT027,2297.832811349819
FD,OUT046,2767.2308132003386
NC,OUT018,1445.6335653312963
NC,OUT017,3048.8932636373993
FD,OUT046,2841.8919249872642
NC,OUT027,3515.803495194975
NC,OUT046,1934.0332598299708
FD,OUT027,3013.7266652004755
NC,OUT046,2475.2822176057825
FD,OUT049,1039.7133891778578
DR,OUT018,1992.8955327769681
FD,OUT013,1926.14206580694
FD,OUT045,3572.0874028509866
FD,OUT017,4226.602633523794
FD,OUT045,2786.963907001288
DR,OUT013,2459.7654149416644
FD,OUT019,0.0
NC,OUT018,3316.961687447634
DR,OUT045,2865.1649141061
FD,OUT019,0.0
DR,OUT018,425.4792743917503
FD,OUT013,1450.511974272962
NC,OUT046,579.6681767539228
DR,OUT019,386.4633401314961
NC,OUT049,2875.715835852106
FD,OUT045,2636.4554324844366
NC,OUT013,2635.9091874609294
FD,OUT046,4036.8884204561055
FD,OUT018,1173.5273131058796
FD,OUT017,1866.1241184167097
FD,OUT018,2113.980116005228
FD,OUT010,651.3198226676557
FD,OUT046,3007.1372584059523
NC,OUT013,2892.32466278017
FD,OUT046,1961.3402621028267
FD,OUT010,121.70751794013904
FD,OUT013,1731.6867689279923
FD,OUT046,3519.371786525198
FD,OUT018,1663.1096486324736
FD,OUT035,3255.819742583359
FD,OUT027,2876.5534090732162
DR,OUT027,2940.450820847375
FD,OUT017,3845.6705109857157
FD,OUT045,2993.2421598382753
FD,OUT035,4247.535110471382
FD,OUT035,1670.5191181985638
FD,OUT027,3270.3990018584736
FD,OUT027,2317.4339615825006
NC,OUT049,932.0977122674803
FD,OUT045,2847.940590448001
FD,OUT027,3903.7181697854394
FD,OUT046,1097.4176506263022
FD,OUT035,2995.5387836399186
FD,OUT013,1775.084460232692
FD,OUT046,3384.878996203065
FD,OUT018,406.9367394473063
NC,OUT017,3462.7567628575575
FD,OUT046,844.6021924445442
FD,OUT018,2217.4412322427825
DR,OUT013,1492.9543514761917
FD,OUT045,1552.6524249158686
FD,OUT018,2237.1955028770662
FD,OUT018,1715.115986149742
FD,OUT017,1955.937796821674
NC,OUT045,1485.5022411094037
FD,OUT035,3355.0385360429336
FD,OUT013,3838.9633806349675
FD,OUT035,3082.781673561781
FD,OUT049,1429.1133965131696
FD,OUT027,4980.863071068099
NC,OUT018,2669.587886830487
FD,OUT013,4272.284364359987
DR,OUT045,740.834091691976
FD,OUT046,3392.9298907995053
NC,OUT018,2550.791199349381
FD,OUT035,2063.7909507196823
FD,OUT019,1269.7186163347903
FD,OUT046,2467.3106088729946
FD,OUT046,2470.144767500448
FD,OUT049,4005.0620898621282
FD,OUT013,642.1788477974071
FD,OUT035,1908.2966990115613
FD,OUT013,2823.189991030644
FD,OUT035,2089.2337182237584
FD,OUT010,1795.7558319200857
FD,OUT046,2777.242012442491
DR,OUT019,958.1933450224558
FD,OUT010,1624.0244296824571
FD,OUT045,2625.0042784512543
FD,OUT035,3319.1459369766535
FD,OUT045,2680.913800220624
FD,OUT046,2725.9876474209195
FD,OUT049,1210.8529380433442
FD,OUT019,1161.5864468102932
DR,OUT049,796.956232148787
FD,OUT027,3703.5071007042543
FD,OUT046,4069.7508855923643
FD,OUT035,2218.374910047425
FD,OUT010,0.0
FD,OUT046,1911.7922935403153
FD,OUT035,1676.1712881739695
FD,OUT035,2180.268850561916
FD,OUT010,552.5880987837738
FD,OUT049,3161.1841056225767
FD,OUT035,2999.7612536202196
FD,OUT049,2311.981186047738
FD,OUT045,2134.6790612254295
FD,OUT049,2071.3612697449626
NC,OUT046,652.4684612934445
DR,OUT046,2597.8160578241373
FD,OUT018,2308.4521656426273
NC,OUT027,2212.724575443771
FD,OUT046,2572.864912455922
FD,OUT035,3567.897525144051
DR,OUT046,1698.4857847392977
FD,OUT046,2758.0912041230795
FD,OUT045,2401.1853644263556
FD,OUT010,1198.7245777491596
FD,OUT035,1803.393005016187
FD,OUT027,4284.062438261518
FD,OUT017,1334.5806065588745
FD,OUT019,1761.8142644090503
NC,OUT035,1946.5409676757656
FD,OUT035,3127.7598597478554
FD,OUT046,669.6765434375593
FD,OUT035,3721.2334982313905
DR,OUT017,2600.711307990858
FD,OUT018,374.5254238994987
NC,OUT049,4188.309154684945
FD,OUT045,771.5319002944843
FD,OUT013,2727.2234404995393
FD,OUT046,1038.1700679747103
FD,OUT035,1061.246232785324
NC,OUT017,1948.824543750235
FD,OUT035,858.3225859846825
FD,OUT018,2817.250420750103
NC,OUT013,746.8724165253764
NC,OUT035,1732.170739081656
FD,OUT013,1723.1050161954722
FD,OUT019,917.4574408433477
FD,OUT049,3710.5607259032085
FD,OUT045,1482.344987604064
FD,OUT049,1780.5665196057728
FD,OUT013,1413.6051141746143
FD,OUT017,717.1167274310264
FD,OUT018,708.421272020639
DR,OUT027,4078.959235474973
DR,OUT027,3246.108580582416
FD,OUT049,4404.257650438196
FD,OUT027,5423.618671606802
DR,OUT018,3296.4268824953224
NC,OUT035,3784.145645639127
NC,OUT018,994.927060187719
NC,OUT027,3509.6360619243706
FD,OUT018,1498.7102386671088
FD,OUT017,2006.3057888095707
FD,OUT019,2051.722864643496
FD,OUT017,3936.5320284381387
NC,OUT010,911.0900075470117
FD,OUT045,2819.187216361093
FD,OUT013,3862.5460263601344
FD,OUT045,3085.690453895575
FD,OUT010,1541.5643689941248
NC,OUT049,1949.337885015722
FD,OUT049,3303.0147808461634
FD,OUT010,61.67552111060422
FD,OUT046,1245.7583698521237
DR,OUT035,1060.2570764924303
FD,OUT049,3113.1590604533167
NC,OUT035,4013.9194425722294
FD,OUT049,3165.8967797622804
FD,OUT035,2922.693174664758
FD,OUT045,2121.808645461035
FD,OUT049,3144.6749614235027
DR,OUT045,1620.4325863965034
NC,OUT013,2933.626152420631
NC,OUT049,2719.52705268106
NC,OUT013,672.2794016581718
FD,OUT049,2424.831781967829
NC,OUT049,1090.4596824172056
FD,OUT013,2343.23374907199
FD,OUT013,2346.2313688291406
FD,OUT027,4358.277015094365
FD,OUT013,1957.3050287600029
NC,OUT049,3920.693467231505
FD,OUT027,3088.744091318399
NC,OUT046,1360.1426273624913
FD,OUT045,4008.1922511097578
FD,OUT013,1745.9880619435987
FD,OUT019,2299.342626354912
DR,OUT046,1204.6180361355478
FD,OUT045,1866.9221071524528
FD,OUT027,3501.9294346386023
FD,OUT017,3331.03137896077
FD,OUT010,7.840890107267342
NC,OUT027,2747.5058957044785
FD,OUT027,3991.1388888773363
DR,OUT046,534.9903534751938
FD,OUT049,3258.4071621347275
FD,OUT010,983.4946720715295
FD,OUT010,0.0
NC,OUT045,1259.0705890079425
NC,OUT013,4093.86284997433
FD,OUT013,3531.834039216028
FD,OUT013,1681.3830498039144
FD,OUT017,1212.6035679977967
FD,OUT049,3345.1685076279923
DR,OUT010,797.5385342022523
FD,OUT018,942.9536790120344
NC,OUT049,2457.6615295642196
FD,OUT027,3616.065092828113
NC,OUT045,3336.1651992652146
FD,OUT049,794.5530419305312
FD,OUT046,1800.4668827718428
FD,OUT010,848.9369301662748
DR,OUT027,5041.259426994713
FD,OUT045,1507.65296735445
DR,OUT019,724.134228002215
FD,OUT010,52.936173318250894
FD,OUT046,2450.7146702962204
FD,OUT046,1951.7662045077664
DR,OUT049,4228.431147505691
NC,OUT045,423.0301861186572
FD,OUT049,3067.6177356463204
FD,OUT018,2290.998262916006
FD,OUT046,2210.2856500999164
FD,OUT049,2196.27210481395
NC,OUT019,720.8589964567491
FD,OUT018,1687.949320873801
FD,OUT045,768.6684433319574
NC,OUT010,0.0
FD,OUT017,1589.473556375508
FD,OUT049,2679.3707225978287
FD,OUT046,2322.2025044916772
FD,OUT019,1216.6892077520936
FD,OUT017,2547.0355761562755
FD,OUT049,2745.67716557401
DR,OUT027,3021.505361287797
FD,OUT045,769.7182464110615
FD,OUT019,0.0
FD,OUT027,4449.225707181465
NC,OUT049,3187.49383990568
FD,OUT035,3223.1004414446525
FD,OUT035,3156.192381940279
FD,OUT019,1819.5047897286718
FD,OUT010,0.0
FD,OUT017,2627.0538607566473
NC,OUT013,740.4599472325885
NC,OUT013,1766.7048951904073
FD,OUT017,1948.4073654121291
FD,OUT019,1071.910194559649
FD,OUT017,2921.725286549878
NC,OUT049,1071.6027461515614
FD,OUT049,870.8053749728178
FD,OUT045,1092.6975804280742
FD,OUT017,1581.2994772659179
FD,OUT017,995.8561298907694
FD,OUT027,5685.686655321707
FD,OUT018,744.8823673861077
FD,OUT013,3587.161364140009
FD,OUT010,0.0
FD,OUT019,2000.0506944648469
FD,OUT045,2404.561259559837
FD,OUT049,1510.7123144826107
DR,OUT027,3707.686894479528
FD,OUT013,1532.213839952753
DR,OUT013,1794.2974403834457
DR,OUT027,4422.027036915802
FD,OUT017,1585.2329778500482
DR,OUT046,3556.9261428119826
FD,OUT045,2792.8521342037548
FD,OUT046,1721.5557261146039
FD,OUT045,2092.017391235189
FD,OUT046,2389.0727028646065
DR,OUT027,5321.6712215523685
FD,OUT035,3045.457416231232
FD,OUT046,1823.7843604848601
FD,OUT018,2535.592480992488
FD,OUT045,2206.0493792425523
FD,OUT046,1991.689420941955
FD,OUT019,0.0
FD,OUT046,2422.33726169272
FD,OUT049,2405.4611922684367
FD,OUT013,831.4634361005612
FD,OUT013,2841.6745667950595
FD,OUT027,3244.7854950677356
FD,OUT018,2364.1078758973413
FD,OUT017,2142.2086717196794
FD,OUT013,1665.4522929818531
FD,OUT013,891.1290688922188
FD,OUT018,1119.206383436426
NC,OUT010,135.2110189380753
FD,OUT046,1907.2487521715814
FD,OUT017,2735.616160243918
NC,OUT017,2147.57549036008
FD,OUT010,2037.8579869591763
FD,OUT018,721.3170821719589
FD,OUT017,1820.7267882222777
FD,OUT013,1296.3209034133024
NC,OUT027,2328.2813064410325
FD,OUT013,1722.102518233605
FD,OUT046,3775.228696936132
FD,OUT013,2130.4466151724996
FD,OUT035,1984.0550459089413
DR,OUT017,919.7717991540767
FD,OUT013,1711.5939782300939
FD,OUT035,1838.9305570261638
DR,OUT035,3618.797339524472
FD,OUT046,1638.9631659955041
FD,OUT013,3517.256314604767
FD,OUT013,3292.1844061393085
FD,OUT018,310.23067323478995
FD,OUT018,1007.9259182400426
FD,OUT046,2405.381855490049
FD,OUT017,3496.5046620454914
FD,OUT046,2736.29699627872
FD,OUT013,2307.180027948732
DR,OUT013,599.9180649365371
NC,OUT027,3969.748411978556
FD,OUT013,3372.676257854039
FD,OUT027,3421.4809590058303
FD,OUT046,3020.785984435045
DR,OUT010,340.0446693681952
FD,OUT046,2007.9329342620933
DR,OUT013,3520.4453779332225
FD,OUT018,2235.073880629587
FD,OUT017,3103.1581671457106
NC,OUT018,2829.1716433977354
FD,OUT027,3374.0276968250255
FD,OUT035,1047.7792652052754
NC,OUT046,1924.9553927362172
NC,OUT035,726.4017570165715
FD,OUT049,1520.3823705444227
FD,OUT013,1623.9544042744135
NC,OUT049,4163.994306863579
NC,OUT018,456.5843699093723
FD,OUT046,2800.692802038716
FD,OUT049,3472.125743018627
FD,OUT049,3523.135876516987
FD,OUT045,1020.5008676708858
FD,OUT013,1318.4895762063081
FD,OUT046,1823.0570425478838
DR,OUT019,2159.6732497377257
FD,OUT027,4610.963327074936
DR,OUT018,656.8257160649362
NC,OUT046,3801.7466399007017
FD,OUT019,559.0327956925805
DR,OUT045,2178.6244985466255
DR,OUT035,2171.841166439754
FD,OUT013,3100.987484443901
DR,OUT018,3437.567647007514
FD,OUT049,954.4890831890702
FD,OUT019,897.3383200539406
FD,OUT013,1050.5353236374478
FD,OUT045,1767.3772325690093
FD,OUT045,562.2975053288656
FD,OUT017,4221.835138108606
NC,OUT046,1498.4376741078618
DR,OUT017,1872.0294080629162
DR,OUT045,3687.5700320538067
FD,OUT010,1459.523709391969
NC,OUT049,1797.770918881532
DR,OUT019,0.0
NC,OUT045,2390.68350255025
FD,OUT045,1181.605930246923
DR,OUT049,1772.0210763002585
FD,OUT027,3805.910714795864
FD,OUT046,753.0486140706444
FD,OUT018,2220.7773470114535
FD,OUT010,128.72328928685215
FD,OUT018,1227.0664241553084
FD,OUT017,4256.125590700758
FD,OUT027,4644.488702995824
FD,OUT013,3953.865811213139
FD,OUT018,3247.029512518202
FD,OUT013,3068.230268863829
NC,OUT017,4202.800986485729
FD,OUT013,849.9446568407179
FD,OUT010,0.0
FD,OUT046,2628.29107041081
FD,OUT045,2519.754040044188
FD,OUT049,2531.072001453814
DR,OUT017,976.2681220676536
DR,OUT046,2655.8119054137333
FD,OUT017,3287.7076240791766
FD,OUT035,4206.071741620611
FD,OUT017,2833.4166565814785
FD,OUT045,2947.4317893622
FD,OUT010,3.194917814971859
FD,OUT017,2832.36061244866
FD,OUT013,3058.7728180593767
NC,OUT049,4023.62649157958
FD,OUT027,3422.3381972874986
FD,OUT045,1234.121198254547
FD,OUT019,0.0
FD,OUT013,2337.5268796247246
FD,OUT027,4952.637239961147
FD,OUT017,3803.933772717681
FD,OUT010,0.0
FD,OUT046,1783.9930525204134
NC,OUT010,0.0
DR,OUT046,2420.015996198887
FD,OUT027,2866.5103964466753
DR,OUT035,1322.402929240117
FD,OUT010,0.0
NC,OUT018,1405.6035182744
NC,OUT019,586.0734479263965
DR,OUT046,3090.1752407624085
FD,OUT027,4522.301175673351
FD,OUT027,5533.754342016455
NC,OUT049,640.5972401532786
FD,OUT019,0.0
FD,OUT013,1528.5803025324876
FD,OUT046,2868.170525770802
NC,OUT035,2182.106596828937
NC,OUT049,2884.056333964118
NC,OUT017,1021.0744774267023
FD,OUT017,1818.3536645461697
NC,OUT049,2946.34957239147
NC,OUT049,1935.567447565567
FD,OUT049,4257.445378982887
FD,OUT019,848.1570238578377
FD,OUT035,3436.739986783436
NC,OUT035,2307.305506212433
FD,OUT045,2582.48073995793
FD,OUT017,3507.72450587475
FD,OUT046,2324.1662173431787
FD,OUT017,3025.2720308469807
FD,OUT017,1502.448928309724
NC,OUT010,0.0
FD,OUT013,3113.8697846692385
FD,OUT045,3541.0224087122124
FD,OUT017,2349.0749590593978
FD,OUT017,1978.4821397865476
FD,OUT045,2277.855180760292
FD,OUT010,0.0
FD,OUT017,903.5688988496017
FD,OUT045,814.992581220728
FD,OUT027,5600.703858056767
FD,OUT013,3490.0016226706475
FD,OUT027,3519.2101200492457
DR,OUT045,2951.7538898182424
FD,OUT049,3529.887784945872
FD,OUT013,2748.1160188959407
FD,OUT045,2228.765502560372
NC,OUT013,989.1935615031816
NC,OUT010,0.0
FD,OUT018,1757.4917753372317
FD,OUT045,1655.1101767640466
FD,OUT010,0.0
FD,OUT018,3627.110187368283
FD,OUT035,1945.1107070993705
FD,OUT017,3038.9287953202465
FD,OUT049,1722.0912841717977
FD,OUT017,2128.315102912013
FD,OUT046,2990.154003971583
FD,OUT010,0.0
FD,OUT046,3130.4633646996313
FD,OUT013,3578.4566133066282
NC,OUT045,2738.905094412307
NC,OUT019,2005.430530232253
NC,OUT049,2591.380525310067
FD,OUT046,1917.3430309229755
FD,OUT013,1442.7804874092212
NC,OUT013,2265.815086065878
FD,OUT035,1965.643483551899
FD,OUT017,2558.8098643394233
NC,OUT045,1911.0582149706415
FD,OUT013,730.6308725187957
FD,OUT045,1438.5674560795956
FD,OUT045,2306.73286689523
FD,OUT046,882.9746797656283
NC,OUT017,1623.5978236646786
FD,OUT013,3506.236548583319
NC,OUT017,700.8948970683791
FD,OUT049,1676.3750735166632
NC,OUT018,3804.9699427016067
FD,OUT017,2603.1463338644044
FD,OUT027,2395.323205510979
FD,OUT010,0.0
FD,OUT049,1645.106796630348
FD,OUT013,1046.1218586722196
FD,OUT027,4514.443616652178
FD,OUT013,2989.5749303649354
FD,OUT010,1899.7887530394378
FD,OUT045,2565.0592855492505
FD,OUT049,3705.152128432798
NC,OUT013,1793.1614644454291
FD,OUT010,950.8562599242703
FD,OUT046,2775.493305565208
FD,OUT017,892.4858962895764
FD,OUT017,1876.8666754960886
FD,OUT013,3433.677157908008
FD,OUT017,2818.7102134316347
FD,OUT045,1610.1812606084027
NC,OUT046,2488.5323090263655
NC,OUT049,3271.925714711113
FD,OUT049,2208.212142615226
FD,OUT027,5507.4434579930285
FD,OUT019,479.00404057807873
FD,OUT046,1491.3705283844552
FD,OUT017,4107.033442856589
FD,OUT027,3249.275751094427
NC,OUT049,859.5634020315179
FD,OUT013,2940.6587347615896
FD,OUT019,9.716415198364984
FD,OUT013,1987.4619072861553
FD,OUT017,872.1116350735365
DR,OUT027,2467.15034096607
DR,OUT017,1385.509313902224
FD,OUT017,3391.213749548622
FD,OUT010,43.67124836045741
FD,OUT049,2868.295536919031
FD,OUT019,440.1911834367336
FD,OUT045,1290.2220940444954
DR,OUT035,4112.717987624107
NC,OUT018,2370.4586486505405
FD,OUT046,2185.6266020456537
FD,OUT019,62.093783218035014
NC,OUT035,4308.115754594746
FD,OUT046,2451.433612838167
FD,OUT018,1578.4981550922255
FD,OUT046,2751.207492886432
FD,OUT017,1842.889528899362
NC,OUT018,1067.215242201836
FD,OUT046,2960.1514154654406
FD,OUT049,3098.3130137525413
DR,OUT045,2173.7328311049464
FD,OUT049,1850.4392679573398
FD,OUT046,2564.419199251221
FD,OUT046,2364.606961905872
FD,OUT035,1650.530111962409
NC,OUT035,3032.9421564242693
FD,OUT046,712.9079140573476
NC,OUT018,3670.015922268606
FD,OUT013,1060.3376979213708
FD,OUT017,1997.5718050258818
FD,OUT027,5638.243063616652
FD,OUT013,1007.7859052016995
FD,OUT019,2108.4296952876603
NC,OUT046,994.6584827588395
FD,OUT017,1441.7904372205346
FD,OUT045,686.5731798786496
FD,OUT046,963.9944623301512
NC,OUT018,3538.6093686609165
FD,OUT045,1540.3207469475171
NC,OUT049,3744.353871737258
FD,OUT027,3896.6285765245393
FD,OUT017,3144.8330409134005
DR,OUT035,3142.8832881757835
FD,OUT035,1851.2862750734519
FD,OUT018,3180.679078059785
FD,OUT049,2806.8478319697297
FD,OUT018,2650.3755156356165
NC,OUT049,2655.4582496997436
FD,OUT035,2877.9732818262682
FD,OUT045,1884.568553945477
FD,OUT035,3719.209933746904
FD,OUT045,1889.5477518997313
FD,OUT013,1965.9366457762576
FD,OUT010,391.91800538498524
FD,OUT035,4350.831454009683
FD,OUT019,0.0
FD,OUT013,2682.33537346478
FD,OUT010,590.0775837022013
NC,OUT045,1958.5995221516582
FD,OUT045,3594.025738565453
NC,OUT019,592.6410653020368
FD,OUT035,2498.043926624389
FD,OUT017,1687.8163891570948
FD,OUT035,2168.974675114482
NC,OUT035,3992.545477464183
FD,OUT045,1097.2427811541374
FD,OUT035,2070.0592586580888
FD,OUT045,2754.9842075955635
FD,OUT035,1119.0758151882847
NC,OUT010,924.1797160136207
FD,OUT049,2212.0979636775533
DR,OUT010,746.9013457598946
NC,OUT013,2284.958119913211
FD,OUT013,1971.487028247221
FD,OUT010,1240.2155758041338
FD,OUT018,2556.576892287732
FD,OUT010,672.0512720233226
FD,OUT045,1425.856431421575
FD,OUT049,1933.7551049308108
NC,OUT017,1760.4465734136702
FD,OUT018,1176.6745828019652
FD,OUT046,2584.683723057381
FD,OUT017,2236.5354367809505
DR,OUT046,822.4996588035326
NC,OUT018,1366.6865686998792
FD,OUT046,554.8274472474513
FD,OUT045,2947.831362910021
DR,OUT046,1404.3367169662988
FD,OUT013,1450.5164014257095
FD,OUT046,1648.4950407027313
FD,OUT019,0.0
DR,OUT017,1923.5732195804817
FD,OUT049,2103.8486997812056
FD,OUT045,749.4090571932315
FD,OUT027,4222.817193636395
FD,OUT010,0.0
FD,OUT027,5079.646630974479
FD,OUT018,1115.064896224339
FD,OUT010,124.37220047995083
FD,OUT035,1889.0484661256014
NC,OUT019,0.0
FD,OUT045,1849.5950884580284
FD,OUT013,1253.0406777242606
FD,OUT046,1269.8165135849006
DR,OUT045,459.0998085408569
FD,OUT049,3009.8940204400055
DR,OUT049,3814.197272780313
FD,OUT019,0.0
FD,OUT035,2726.174658607195
DR,OUT049,968.8043156293515
NC,OUT046,3955.715754814012
FD,OUT013,1015.030011826351
FD,OUT013,1651.3329747057799
FD,OUT045,1859.9939168655192
FD,OUT018,2251.161765593745
FD,OUT027,4830.772806250838
FD,OUT013,1492.146666416322
NC,OUT049,3797.5711201824947
NC,OUT049,3525.234210370881
DR,OUT017,3896.050615864175
FD,OUT018,1993.5901645245058
DR,OUT019,1790.9202680711146
FD,OUT027,5170.873891434487
FD,OUT046,2848.632052566673
FD,OUT017,3452.062911822666
FD,OUT049,4014.8532221478763
FD,OUT049,1903.430197085876
NC,OUT049,1722.8015220385284
FD,OUT049,1944.8160763546578
FD,OUT045,3232.3762702333797
DR,OUT027,2828.5527540642643
FD,OUT018,2299.665736850719
FD,OUT045,1785.7065413180892
